2022-01-07 16:35:44, 0, 4
2022-01-07 16:40:00, 0, 4
2022-01-07 16:45:32, 0, 7
2022-01-07 17:10:00, 0, 4
2022-01-07 21:15:00, 0, 6
2022-01-07 21:20:00, 0, 7
2022-01-07 22:15:01, 0, 8
2022-01-07 22:20:33, 0, 4
2022-01-07 22:25:52, 0, 1
2022-01-07 22:40:00, 0, 4
2022-01-07 22:45:00, 0, 4
2022-01-07 23:20:00, 0, 4
2022-01-07 23:25:00, 0, 4
2022-01-07 23:30:36, 0, 3
